contrast,gene,log2FoldChange,Gene_names,Protein_names
Hyp_T6h.Control,LOC101848875,0.38133310473300647,EIF5A,Eukaryotic translation initiation factor 5A-1 (eIF-5A-1) (eIF-5A1) (Eukaryotic initiation factor 5A isoform 1) (eIF-5A) (Rev-binding factor) (eIF-4D)
Hyp_T6h.Control,LOC101863009,0.747519801869142,NA,NA
Hyp_T6h.Control,LOC101853149,-1.0026681866285778,CDYL2,Chromodomain Y-like protein 2
Hyp_T6h.Control,LOC101853149,-1.0026681866285778,CDYL2,Chromodomain Y-like protein 2 (CDY-like 2)
Hyp_T6h.Control,LOC100533216,-2.1417309317569697,NA,NA
Hyp_T6h.Control,LOC101860559,0.7394758000032701,NR6A1,Nuclear receptor subfamily 6 group A member 1 (Fragment)
Hyp_T6h.Control,LOC101860800,1.224348579386615,EXOSC2 RRP4,Exosome complex component RRP4 (Exosome component 2) (Ribosomal RNA-processing protein 4)
Hyp_T6h.Control,LOC101857099,0.5900798711177807,TARDBP,TAR DNA-binding protein 43
Hyp_T6h.Control,LOC101851489,-2.827045424728242,NA,NA
Hyp_T6h.Control,LOC101859923,0.6116132329780881,NA,NA
Hyp_T6h.Control,LOC101845085,0.3953241894075983,DAZAP1,DAZ-associated protein 1 (Deleted in azoospermia-associated protein 1)
Hyp_T6h.Control,LOC101852314,0.7354771971782978,PPP1R3D PPP1R6,Protein phosphatase 1 regulatory subunit 3D (Protein phosphatase 1 regulatory subunit 6) (PP1 subunit R6) (Protein phosphatase 1-binding subunit R6)
Hyp_T6h.Control,LOC101864375,0.6701649774254784,NIT2 CUA002,Omega-amidase NIT2 (EC 3.5.1.3) (Nitrilase homolog 2)
Hyp_T6h.Control,LOC101859924,0.5576593596941424,NA,NA
Hyp_T6h.Control,LOC101862936,-1.148053869558988,NA,NA
Hyp_T6h.Control,CBP,-0.6170611855038616,CREBBP CBP,CREB-binding protein (EC 2.3.1.48)
Hyp_T6h.Control,LOC101861202,2.5312537189099804,NA,NA
Hyp_T6h.Control,LOC101851259,-1.0964150650116922,NA,NA
Hyp_T6h.Control,LOC101854709,-0.5609717909469718,HCRTR2,Orexin receptor type 2 (Ox-2-R) (Ox2-R) (Ox2R) (Hypocretin receptor type 2)
Hyp_T6h.Control,LOC101864681,-0.631155592681948,RRS1 KIAA0112 RRR,Ribosome biogenesis regulatory protein homolog
Hyp_T6h.Control,LOC101848579,0.5401078930461319,PALD1 KIAA1274 PALD,Paladin
Hyp_T6h.Control,LOC101854633,1.0783479639938058,SERPINB11,Serpin B11
Hyp_T6h.Control,LOC101846499,0.47419161325960074,HMGCR,3-hydroxy-3-methylglutaryl-coenzyme A reductase (HMG-CoA reductase) (EC 1.1.1.34)
Hyp_T6h.Control,LOC101851728,0.6460416793585375,MAFF,Transcription factor MafF (U-Maf) (V-maf musculoaponeurotic fibrosarcoma oncogene homolog F)
Hyp_T6h.Control,LOC101856258,0.5412209892617803,NA,NA
Hyp_T6h.Control,LOC101853548,0.40190119478175956,ENAH,Protein enabled homolog (Fragment)
Hyp_T6h.Control,LOC101851122,0.4971500977259578,HMBS PBGD UPS,Porphobilinogen deaminase (PBG-D) (EC 2.5.1.61) (Hydroxymethylbilane synthase) (HMBS) (Pre-uroporphyrinogen synthase)
Hyp_T6h.Control,LOC101861121,-0.6148256474924966,TSR2,Pre-rRNA-processing protein TSR2 homolog
Hyp_T6h.Control,LOC101862343,0.653296814334262,HSPD1 HSP60,"60 kDa heat shock protein, mitochondrial (EC 3.6.4.9) (60 kDa chaperonin) (Chaperonin 60) (CPN60) (Heat shock protein 60) (HSP-60) (Hsp60) (HuCHA60) (Mitochondrial matrix protein P1) (P60 lymphocyte protein)"
Hyp_T6h.Control,LOC101854791,0.47962551677054294,DAG1,"Dystroglycan (Dystrophin-associated glycoprotein 1) [Cleaved into: Alpha-dystroglycan (Alpha-DG), Beta-dystroglycan (Beta-DG)]"
Hyp_T6h.Control,LOC101851946,0.5487325123477416,NA,NA
Hyp_T6h.Control,LOC101854569,0.5467725994169597,NA,NA
Hyp_T6h.Control,LOC101854170,0.6266713068056384,ALYREF ALY BEF THOC4,THO complex subunit 4 (Tho4) (Ally of AML-1 and LEF-1) (Aly/REF export factor) (Transcriptional coactivator Aly/REF) (bZIP-enhancing factor BEF)
Hyp_T6h.Control,LOC101855100,0.7307638553623237,MAOA,Amine oxidase [flavin-containing] A (EC 1.4.3.4) (Monoamine oxidase type A) (MAO-A)
Hyp_T6h.Control,LOC101864389,0.4758282799622383,NCL,Nucleolin (Protein C23)
Hyp_T6h.Control,LOC100533261,-0.6151064341796958,TUBA3D,Tubulin alpha-3D chain (Alpha-tubulin 3D) [Cleaved into: Detyrosinated tubulin alpha-3D chain]
Hyp_T6h.Control,LOC101855257,-4.151463546264185,NA,NA
Hyp_T6h.Control,LOC101859015,0.5405268517447656,PSMB3,Proteasome subunit beta type-3 (EC 3.4.25.1) (Proteasome chain 13) (Proteasome component C10-II) (Proteasome theta chain)
Hyp_T6h.Control,LOC101855562,0.6452641610505541,PIM1,Serine/threonine-protein kinase pim-1 (EC 2.7.11.1)
Hyp_T6h.Control,LOC101845469,0.6083102190708461,ARF3,ADP-ribosylation factor 3
Hyp_T6h.Control,LOC100533434,0.43251375717320373,UBE2N BLU,Ubiquitin-conjugating enzyme E2 N (EC 2.3.2.23) (Bendless-like ubiquitin-conjugating enzyme) (E2 ubiquitin-conjugating enzyme N) (Ubc13) (UbcH13) (Ubiquitin carrier protein N) (Ubiquitin-protein ligase N)
Hyp_T6h.Control,LOC101857951,0.48868369665457273,ACTR1A CTRN1,Alpha-centractin (Centractin) (ARP1) (Actin-RPV) (Centrosome-associated actin homolog)
Hyp_T6h.Control,LOC101855564,-0.7346248535105657,WDR3,WD repeat-containing protein 3
Hyp_T6h.Control,LOC101857409,-1.2903042050121862,NA,NA
Hyp_T6h.Control,LOC101859486,-0.8419050324069154,VPS4B SKD1 VPS42 MIG1,Vacuolar protein sorting-associated protein 4B (EC 3.6.4.6) (Cell migration-inducing gene 1 protein) (Suppressor of K(+) transport growth defect 1) (Protein SKD1)
Hyp_T6h.Control,LOC101855193,1.8161778756659566,NOTCH2,Neurogenic locus notch homolog protein 2 (Neurogenic locus notch-like protein 2)
Hyp_T6h.Control,LOC101855193,1.8161778756659566,NBPF26,Neuroblastoma breakpoint family member 26
Hyp_T6h.Control,LOC101862585,0.4959128518049368,NSF,Vesicle-fusing ATPase (EC 3.6.4.6) (N-ethylmaleimide-sensitive fusion protein) (NEM-sensitive fusion protein) (Vesicular-fusion protein NSF)
Hyp_T6h.Control,LOC101854093,0.36345419766050663,PPP2CA,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform (PP2A-alpha) (EC 3.1.3.16) (Replication protein C) (RP-C)
Hyp_T6h.Control,LOC101862046,0.39772389374866624,HNRNPD,Heterogeneous nuclear ribonucleoprotein D0 (Fragment)
Hyp_T6h.Control,LOC101864305,-4.268649614508166,NA,NA
Hyp_T6h.Control,LOC101849775,0.6047898981895513,NA,NA
Hyp_T6h.Control,LOC101848979,1.2425871796136783,CYP2D6,Cytochrome P450 2D6
Hyp_T6h.Control,LOC101860502,-1.0001865003986785,MTR,Methionine synthase (EC 2.1.1.13) (5-methyltetrahydrofolate--homocysteine methyltransferase) (Vitamin-B12 dependent methionine synthase) (MS)
Hyp_T6h.Control,LOC101847198,1.1984645505780211,NA,NA
Hyp_T6h.Control,LOC101845107,0.44422495784483684,EIF4G1,Eukaryotic translation initiation factor 4 gamma 1
Hyp_T6h.Control,LOC101847733,-1.0088565418282798,NA,NA
Hyp_T6h.Control,LOC100533404,-1.0179698898990726,NA,NA
Hyp_T6h.Control,LOC101852936,-0.7210274629563829,PCMT1,Protein-L-isoaspartate O-methyltransferase (EC 2.1.1.77)
Hyp_T6h.Control,LOC101859868,0.6612385335096279,ANXA7 ANX7 SNX OK/SW-cl.95,Annexin A7 (Annexin VII) (Annexin-7) (Synexin)
Hyp_T6h.Control,LOC101860747,0.5262378276285778,PPP1R7 SDS22,Protein phosphatase 1 regulatory subunit 7 (Protein phosphatase 1 regulatory subunit 22)
Hyp_T6h.Control,LOC101849853,0.49636738151411286,ISCA1 HBLD2 GK004,"Iron-sulfur cluster assembly 1 homolog, mitochondrial (HESB-like domain-containing protein 2) (Iron-sulfur assembly protein IscA) (hIscA)"
Hyp_T6h.Control,LOC101852636,-0.839451033059249,LGMN PRSC1,"Legumain (EC 3.4.22.34) (Asparaginyl endopeptidase) (Protease, cysteine 1)"
Hyp_T6h.Control,LOC101858195,0.4917586423847124,PDHA2 PDHAL,"Pyruvate dehydrogenase E1 component subunit alpha, testis-specific form, mitochondrial (EC 1.2.4.1) (PDHE1-A type II)"
Hyp_T6h.Control,LOC101846662,0.887423378635995,NA,NA
Hyp_T6h.Control,LOC101857125,0.47765608388603115,NA,NA
Hyp_T6h.Control,LOC101859113,-1.837945903729759,GIMAP4 hCG_1643312,"GTPase IMAP family member 4 (GTPase, IMAP family member 4, isoform CRA_a)"
Hyp_T6h.Control,LOC101845941,0.574419458247557,JPT1,Jupiter microtubule-associated homolog 1
Hyp_T6h.Control,LOC101852032,-0.43137868962632225,RASA1 GAP RASA,Ras GTPase-activating protein 1 (GAP) (GTPase-activating protein) (RasGAP) (Ras p21 protein activator) (p120GAP)
Hyp_T6h.Control,LOC101858648,0.5082558488350186,PSMB4 PROS26,Proteasome subunit beta type-4 (EC 3.4.25.1) (26 kDa prosomal protein) (HsBPROS26) (PROS-26) (Macropain beta chain) (Multicatalytic endopeptidase complex beta chain) (Proteasome beta chain) (Proteasome chain 3) (HsN3)
Hyp_T6h.Control,LOC101864540,0.7458789029369618,PYCR1,"Pyrroline-5-carboxylate reductase 1, mitochondrial (P5C reductase 1) (P5CR 1) (EC 1.5.1.2)"
Hyp_T6h.Control,LOC101848129,-0.9218732497072095,NA,NA
Hyp_T6h.Control,LOC101846151,0.33642723885111286,NA,NA
Hyp_T6h.Control,LOC106012430,0.5920507206093745,NA,NA
Hyp_T6h.Control,LOC101848057,0.3776151820635523,IDH3B,"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial (Isocitric dehydrogenase subunit beta) (NAD(+)-specific ICDH subunit beta)"
Hyp_T6h.Control,LOC101852864,0.8290143204811846,PDE7A,"High affinity cAMP-specific 3',5'-cyclic phosphodiesterase 7A (EC 3.1.4.53) (HCP1) (TM22)"
Hyp_T6h.Control,LOC101852195,0.7935775141978426,RBM4 RBM4A,RNA-binding protein 4 (Lark homolog) (hLark) (RNA-binding motif protein 4) (RNA-binding motif protein 4a)
Hyp_T6h.Control,LOC101860351,-0.6551374269473347,URI1 C19orf2 NNX3 PPP1R19 RMP URI,Unconventional prefoldin RPB5 interactor 1 (Protein NNX3) (Protein phosphatase 1 regulatory subunit 19) (RNA polymerase II subunit 5-mediating protein) (RPB5-mediating protein)
Hyp_T6h.Control,LOC101851517,0.7684701223866783,FDPS FPS KIAA1293,"Farnesyl pyrophosphate synthase (FPP synthase) (FPS) (EC 2.5.1.10) ((2E,6E)-farnesyl diphosphate synthase) (Dimethylallyltranstransferase) (EC 2.5.1.1) (Farnesyl diphosphate synthase) (Geranyltranstransferase)"
Hyp_T6h.Control,LOC101861455,0.36069405459353254,HMGB1 HMG1,High mobility group protein B1 (High mobility group protein 1) (HMG-1)
Hyp_T6h.Control,LOC101856116,-0.7578265519473089,USP34 KIAA0570 KIAA0729,Ubiquitin carboxyl-terminal hydrolase 34 (EC 3.4.19.12) (Deubiquitinating enzyme 34) (Ubiquitin thioesterase 34) (Ubiquitin-specific-processing protease 34)
Hyp_T6h.Control,LOC101848223,0.4610039212101953,AP2M1,AP-2 complex subunit mu
Hyp_T6h.Control,LOC101848452,0.5239699109820259,NA,NA
Hyp_T6h.Control,LOC101856679,0.6842617151475981,HMGB3,High mobility group protein B3 (Fragment)
Hyp_T6h.Control,LOC101862823,-0.5268852996734845,GPATCH4,G patch domain-containing protein 4
Hyp_T6h.Control,LOC101855669,-2.989631592868469,GIMAP1 IMAP1,GTPase IMAP family member 1 (Immunity-associated protein 1) (hIMAP1)
Hyp_T6h.Control,LOC106012770,-0.958474828802148,NA,NA
Hyp_T6h.Control,LOC101857353,-0.6006851660742233,LOC400499,Uncharacterized protein
Hyp_T6h.Control,LOC106012790,5.796350156949434,TNR,Tenascin-R (TN-R) (Janusin) (Restrictin)
Hyp_T6h.Control,LOC101857273,-0.6823780771633696,CYB561,Cytochrome b561
Hyp_T6h.Control,LOC101862438,0.5666931412817352,DDC AADC,Aromatic-L-amino-acid decarboxylase (AADC) (EC 4.1.1.28) (DOPA decarboxylase) (DDC)
Hyp_T6h.Control,LOC101861976,0.7004412481015552,NA,NA
Hyp_T6h.Control,LOC101861067,-0.8686315040696352,NA,NA
Hyp_T6h.Control,LOC101846602,-1.136129297786075,NA,NA
Hyp_T6h.Control,LOC101862891,-0.40392856577211794,SRCAP,Helicase SRCAP (Fragment)
Hyp_T6h.Control,LOC101856457,0.43740019663192614,RIT2 RIN ROC2,GTP-binding protein Rit2 (Ras-like protein expressed in neurons) (Ras-like without CAAX protein 2)
Hyp_T6h.Control,LOC101860920,1.3831374978620652,ASNS TS11,Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4) (Cell cycle control protein TS11) (Glutamine-dependent asparagine synthetase)
Hyp_T6h.Control,LOC101847991,1.0319932244911307,NA,NA
Hyp_T6h.Control,LOC106012882,0.49097806121311316,NA,NA
Hyp_T6h.Control,LOC101862753,0.3668971198947815,ATP6AP2,Renin receptor
Hyp_T6h.Control,LOC101848772,0.47825737324899836,TPI1 TPI,Triosephosphate isomerase (TIM) (EC 5.3.1.1) (Methylglyoxal synthase) (EC 4.2.3.3) (Triose-phosphate isomerase)
Hyp_T6h.Control,LOC106012897,1.134341993099285,NA,NA
Hyp_T6h.Control,LOC101847446,0.311379940484988,RAB1A RAB1,Ras-related protein Rab-1A (YPT1-related protein)
Hyp_T6h.Control,LOC100533450,0.4259946789507382,STAU2,Double-stranded RNA-binding protein Staufen homolog 2
Hyp_T6h.Control,LOC101855366,-0.5337370754934548,NA,NA
Hyp_T6h.Control,LOC101846245,-1.3967322121911299,NA,NA
Hyp_T6h.Control,LOC101851605,1.9097615651031865,COL6A6,Collagen alpha-6(VI) chain
Hyp_T6h.Control,LOC101857824,0.7329719968410205,NA,NA
Hyp_T6h.Control,LOC101847838,0.5141629375079584,DDX39B BAT1 UAP56,Spliceosome RNA helicase DDX39B (EC 3.6.4.13) (56 kDa U2AF65-associated protein) (ATP-dependent RNA helicase p47) (DEAD box protein UAP56) (HLA-B-associated transcript 1 protein)
Hyp_T6h.Control,AcDopbH,0.5992074145417793,MOXD1 MOX UNQ2493/PRO5780,DBH-like monooxygenase protein 1 (EC 1.14.17.-) (Monooxygenase X)
Hyp_T6h.Control,LOC101853193,0.6719166254046334,KHDRBS2 SLM1,"KH domain-containing, RNA-binding, signal transduction-associated protein 2 (Sam68-like mammalian protein 1) (SLM-1) (hSLM-1)"
Hyp_T6h.Control,LOC101854750,0.8468162218201563,LAMA5 KIAA0533 KIAA1907,Laminin subunit alpha-5 (Laminin-10 subunit alpha) (Laminin-11 subunit alpha) (Laminin-15 subunit alpha)
Hyp_T6h.Control,LOC101852207,1.3530102371921366,NA,NA
Hyp_T6h.Control,LOC106013078,2.3651760386499388,NPR2 ANPRB,Atrial natriuretic peptide receptor 2 (EC 4.6.1.2) (Atrial natriuretic peptide receptor type B) (ANP-B) (ANPR-B) (NPR-B) (Guanylate cyclase B) (GC-B)
Hyp_T6h.Control,LOC101862375,-1.1660624984553891,SIRT6 SIR2L6,NAD-dependent protein deacetylase sirtuin-6 (EC 3.5.1.-) (Regulatory protein SIR2 homolog 6) (SIR2-like protein 6)
Hyp_T6h.Control,LOC101846308,0.5433217591109192,PITPNA PITPN,Phosphatidylinositol transfer protein alpha isoform (PI-TP-alpha) (PtdIns transfer protein alpha) (PtdInsTP alpha)
Hyp_T6h.Control,LOC101856924,0.5731513102332171,EIF3B EIF3S9,Eukaryotic translation initiation factor 3 subunit B (eIF3b) (Eukaryotic translation initiation factor 3 subunit 9) (Prt1 homolog) (hPrt1) (eIF-3-eta) (eIF3 p110) (eIF3 p116)
Hyp_T6h.Control,LOC101864551,0.42499565547153534,NCOA4 ARA70 ELE1 RFG,Nuclear receptor coactivator 4 (NCoA-4) (Androgen receptor coactivator 70 kDa protein) (70 kDa AR-activator) (70 kDa androgen receptor coactivator) (Androgen receptor-associated protein of 70 kDa) (Ret-activating protein ELE1)
Hyp_T6h.Control,LOC101849241,1.145310551203955,CPT1A CPT1,"Carnitine O-palmitoyltransferase 1, liver isoform (CPT1-L) (EC 2.3.1.21) (Carnitine O-palmitoyltransferase I, liver isoform) (CPT I) (CPTI-L) (Carnitine palmitoyltransferase 1A)"
Hyp_T6h.Control,LOC101862832,0.9393356588172301,ABCB8 MABC1,"ATP-binding cassette sub-family B member 8, mitochondrial (Mitochondrial ATP-binding cassette 1) (M-ABC1)"
Hyp_T6h.Control,LOC101847372,-0.6751216851818042,NA,NA
Hyp_T6h.Control,LOC106013132,-1.1733920800266662,NA,NA
Hyp_T6h.Control,LOC101851674,0.5018862388576288,ATIC PURH OK/SW-cl.86,"Bifunctional purine biosynthesis protein PURH [Cleaved into: Bifunctional purine biosynthesis protein PURH, N-terminally processed] [Includes: Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3) (5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase) (AICAR transformylase), IMP cyclohydrolase (EC 3.5.4.10) (ATIC) (IMP synthase) (Inosinicase)]"
Hyp_T6h.Control,LOC118478573,0.506272444012323,NA,NA
Hyp_T6h.Control,LOC101852961,-2.460233523208852,ABAT GABAT,"4-aminobutyrate aminotransferase, mitochondrial (EC 2.6.1.19) ((S)-3-amino-2-methylpropionate transaminase) (EC 2.6.1.22) (GABA aminotransferase) (GABA-AT) (Gamma-amino-N-butyrate transaminase) (GABA transaminase) (GABA-T) (L-AIBAT)"
Hyp_T6h.Control,LOC101858131,1.1094696674997544,ARHGEF3,Rho guanine nucleotide exchange factor 3
Hyp_T6h.Control,LOC101845428,0.594641336110027,CCT8 C21orf112 CCTQ KIAA0002,T-complex protein 1 subunit theta (TCP-1-theta) (CCT-theta) (Chaperonin containing T-complex polypeptide 1 subunit 8) (Renal carcinoma antigen NY-REN-15)
Hyp_T6h.Control,LOC101853886,-0.7669766378196397,LPIN3 LIPN3L,Phosphatidate phosphatase LPIN3 (EC 3.1.3.4) (Lipin-3) (Lipin-3-like)
Hyp_T6h.Control,LOC101863543,0.47339571876273207,RAVER2 KIAA1579,Ribonucleoprotein PTB-binding 2 (Protein raver-2)
Hyp_T6h.Control,LOC101861618,-0.6445215132591298,TTLL11 C9orf20,Tubulin polyglutamylase TTLL11 (EC 6.-.-.-) (Tubulin--tyrosine ligase-like protein 11)
Hyp_T6h.Control,LOC101846839,0.6130420097545463,SNRPF PBSCF,Small nuclear ribonucleoprotein F (snRNP-F) (Sm protein F) (Sm-F) (SmF)
Hyp_T6h.Control,LOC101854903,0.4144704443223716,BICD1,BICD1 protein (Protein bicaudal D homolog 1)
Hyp_T6h.Control,LOC101862306,0.8433745822142157,NA,NA
Hyp_T6h.Control,LOC101852514,-0.649475396921707,PAM,"Peptidyl-glycine alpha-amidating monooxygenase (PAM) [Includes: Peptidylglycine alpha-hydroxylating monooxygenase (PHM) (EC 1.14.17.3), Peptidyl-alpha-hydroxyglycine alpha-amidating lyase (EC 4.3.2.5) (Peptidylamidoglycolate lyase) (PAL)]"
Hyp_T6h.Control,LOC101853039,-0.7953869116374461,LRP6,Low-density lipoprotein receptor-related protein 6 (LRP-6)
Hyp_T6h.Control,LOC101847071,0.5477671478570615,PSMB5 LMPX MB1 X,Proteasome subunit beta type-5 (EC 3.4.25.1) (Macropain epsilon chain) (Multicatalytic endopeptidase complex epsilon chain) (Proteasome chain 6) (Proteasome epsilon chain) (Proteasome subunit MB1) (Proteasome subunit X)
Hyp_T6h.Control,LOC101863938,-0.5548532723250826,POLR2D,DNA-directed RNA polymerase II subunit RPB4 (RNA polymerase II subunit B4) (DNA-directed RNA polymerase II subunit D) (RNA polymerase II 16 kDa subunit) (RPB16)
Hyp_T6h.Control,LOC101858224,1.7738929732481536,TNR,Tenascin-R (TN-R) (Janusin) (Restrictin)
Hyp_T6h.Control,LOC101849091,1.218440364892018,VEGFA,Vascular endothelial growth factor A
Hyp_T6h.Control,LOC101851309,0.3788065478173572,NA,NA
Hyp_T6h.Control,LOC101850049,0.5437510715160228,CARS,"Cysteine--tRNA ligase, cytoplasmic (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)"
Hyp_T6h.Control,LOC101852443,-1.3352959183302864,NEDD8-MDP1,NEDD8-MDP1 readthrough
Hyp_T6h.Control,LOC106013615,0.543410028833801,NA,NA
Hyp_T6h.Control,LOC101861250,-0.89695641862136255,NA,NA
Hyp_T6h.Control,LOC101853830,0.6920329693464993,NA,NA
Hyp_T6h.Control,LOC101849423,0.9141985879826402,CLEC4D CLECSF8 MCL,C-type lectin domain family 4 member D (C-type lectin superfamily member 8) (C-type lectin-like receptor 6) (CLEC-6) (CD antigen CD368)
Hyp_T6h.Control,LOC101862987,0.6361046306852246,ESRRG,Estrogen-related receptor gamma (Fragment)
Hyp_T6h.Control,LOC101851908,-0.5109415934737296,BIRC3 API2 MIHC RNF49,Baculoviral IAP repeat-containing protein 3 (EC 2.3.2.27) (Apoptosis inhibitor 2) (API2) (Cellular inhibitor of apoptosis 2) (C-IAP2) (IAP homolog C) (Inhibitor of apoptosis protein 1) (hIAP-1) (hIAP1) (RING finger protein 49) (RING-type E3 ubiquitin transferase BIRC3) (TNFR2-TRAF-signaling complex protein 1)
Hyp_T6h.Control,LOC101864576,-1.2745693834021696,MAX BHLHD4,Protein max (Class D basic helix-loop-helix protein 4) (bHLHd4) (Myc-associated factor X)
Hyp_T6h.Control,LOC101851162,0.9171210650211685,HPGDS GSTS PGDS PTGDS2,Hematopoietic prostaglandin D synthase (H-PGDS) (EC 5.3.99.2) (GST class-sigma) (Glutathione S-transferase) (EC 2.5.1.18) (Glutathione-dependent PGD synthase) (Glutathione-requiring prostaglandin D synthase) (Prostaglandin-H2 D-isomerase)
Hyp_T6h.Control,LOC106013690,-1.0653015405081727,NA,NA
Hyp_T6h.Control,LOC101849580,-0.8537377508444419,NA,NA
Hyp_T6h.Control,LOC118478911,1.4940154688691558,NA,NA
Hyp_T6h.Control,LOC101847465,-0.6527949162768315,NA,NA
Hyp_T6h.Control,LOC101862085,-1.151513079958621,NA,NA
Hyp_T6h.Control,LOC106013776,0.5406948055214155,NA,NA
Hyp_T6h.Control,LOC101854224,0.49712997554097466,OGDH,"2-oxoglutarate dehydrogenase, mitochondrial (EC 1.2.4.2) (2-oxoglutarate dehydrogenase complex component E1) (OGDC-E1) (Alpha-ketoglutarate dehydrogenase)"
Hyp_T6h.Control,LOC101864355,0.4664131316577663,DLST DLTS,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial (EC 2.3.1.61) (2-oxoglutarate dehydrogenase complex component E2) (OGDC-E2) (Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex) (E2K)"
Hyp_T6h.Control,LOC101847397,1.654145273855355,PSAT1 PSA,Phosphoserine aminotransferase (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase) (PSAT)
Hyp_T6h.Control,LOC101845822,-0.6749834509067966,RIOK1 RIO1,Serine/threonine-protein kinase RIO1 (EC 2.7.11.1) (EC 3.6.3.-) (RIO kinase 1)
Hyp_T6h.Control,LOC101852666,-1.0060722032591387,SLC16A12 MCT12,Monocarboxylate transporter 12 (MCT 12) (Creatine transporter 2) (CRT2) (Solute carrier family 16 member 12)
Hyp_T6h.Control,LOC101849270,1.2664331123007728,HIVEP2,Transcription factor HIVEP2 (Human immunodeficiency virus type I enhancer-binding protein 2) (HIV-EP2) (MHC-binding protein 2) (MBP-2)
Hyp_T6h.Control,LOC101851999,0.9861508595722441,NA,NA
Hyp_T6h.Control,LOC101854622,0.4243301693117745,PYGM,"Glycogen phosphorylase, muscle form (EC 2.4.1.1) (Myophosphorylase)"
LtH_6.Control,LOC101853653,0.7453960043352502,NA,NA
LtH_6.Control,LOC101852892,2.3100461607878295,TNR,Tenascin-R (TN-R) (Janusin) (Restrictin)
LtH_6.Control,LOC101845814,1.0073430256675306,NA,NA
LtH_6.Control,LOC100861465,0.8150441110893091,CREB1,Cyclic AMP-responsive element-binding protein 1 (Fragment)
LtH_6.Control,LOC100861465,0.8150441110893091,CREB1,Cyclic AMP-responsive element-binding protein 1 (CREB-1) (cAMP-responsive element-binding protein 1)
LtH_6.Control,LOC101861785,0.9393552990179743,GPR183 EBI2,G-protein coupled receptor 183 (Epstein-Barr virus-induced G-protein coupled receptor 2) (EBI2) (EBV-induced G-protein coupled receptor 2) (hEBI2)
LtH_6.Control,LOC101849343,1.4840718791038716,PPIB CYPB,Peptidyl-prolyl cis-trans isomerase B (PPIase B) (EC 5.2.1.8) (CYP-S1) (Cyclophilin B) (Rotamase B) (S-cyclophilin) (SCYLP)
LtH_6.Control,LOC101851697,0.34623051698810486,ACIN1,Apoptotic chromatin condensation inducer in the nucleus
LtH_6.Control,LOC101858907,1.191844258734171,NRXN1 KIAA0578,Neurexin-1 (Neurexin I-alpha) (Neurexin-1-alpha)
LtH_6.Control,LOC101857463,1.7624346315692176,CADM2 IGSF4D NECL3,Cell adhesion molecule 2 (Immunoglobulin superfamily member 4D) (IgSF4D) (Nectin-like protein 3) (NECL-3) (Synaptic cell adhesion molecule 2) (SynCAM 2)
LtH_6.Control,LOC101853672,0.6935254853876157,ATXN1 ATX1 SCA1,Ataxin-1 (Spinocerebellar ataxia type 1 protein)
LtH_6.Control,LOC100885792,-0.6520443291903764,H1F0 H1FV,"Histone H1.0 (Histone H1') (Histone H1(0)) [Cleaved into: Histone H1.0, N-terminally processed]"
LtH_6.Control,LOC101854777,1.6056005343645818,CD109 CPAMD7,CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)
LtH_6.Control,LOC100533424,0.8576659749155727,HCN4,Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4
LtH_6.Control,LOC101847935,-0.658238457529876,HMCN1 FIBL6,Hemicentin-1 (Fibulin-6) (FIBL-6)
LtH_6.Control,LOC101846946,0.8132353610883654,NGB,Neuroglobin
LtH_6.Control,LOC101848418,0.47810674514869383,SAFB2 KIAA0138,Scaffold attachment factor B2 (SAF-B2)
LtH_6.Control,LOC101861494,1.1801578216822135,NALCN VGCNL1,Sodium leak channel non-selective protein (CanIon) (Voltage gated channel-like protein 1)
LtH_6.Control,LOC101848570,-0.6255936226496722,VAT1L KIAA1576,Synaptic vesicle membrane protein VAT-1 homolog-like (EC 1.-.-.-)
LtH_6.Control,LOC101852538,1.1653697917611145,KCNH8,Potassium voltage-gated channel subfamily H member 8 (ELK1) (hElk1) (Ether-a-go-go-like potassium channel 3) (ELK channel 3) (ELK3) (Voltage-gated potassium channel subunit Kv12.1)
LtH_6.Control,LOC101845085,-0.5330765687712143,DAZAP1,DAZ-associated protein 1 (Deleted in azoospermia-associated protein 1)
LtH_6.Control,LOC101848280,0.6330148628262827,TCERG1 CA150 TAF2S,Transcription elongation regulator 1 (TATA box-binding protein-associated factor 2S) (Transcription factor CA150)
