contrast,gene,log2FoldChange,Gene_names,Protein_names
Hyp_T2h.Control,LOC100533273,-1.0245824424808199,PRDX6 AOP2 KIAA0106,Peroxiredoxin-6 (EC 1.11.1.15) (1-Cys peroxiredoxin) (1-Cys PRX) (24 kDa protein) (Acidic calcium-independent phospholipase A2) (aiPLA2) (EC 3.1.1.4) (Antioxidant protein 2) (Liver 2D page spot 40) (Non-selenium glutathione peroxidase) (NSGPx) (Red blood cells page spot 12)
Hyp_T2h.Control,LOC101860098,-0.7644701378961918,NDUFAF6 C8orf38,"NADH dehydrogenase (ubiquinone) complex I, assembly factor 6 (Putative phytoene synthase)"
Hyp_T2h.Control,LOC101860814,0.6518478430387028,PAK1,Serine/threonine-protein kinase PAK 1 (EC 2.7.11.1) (Alpha-PAK) (p21-activated kinase 1) (PAK-1) (p65-PAK)
Hyp_T2h.Control,LOC101848355,-0.6332924179784138,CNOT3,CCR4-NOT transcription complex subunit 3 (Fragment)
Hyp_T2h.Control,LOC101850336,-0.44091519517936373,CCAR1,Cell division cycle and apoptosis regulator protein 1 (Fragment)
Hyp_T2h.Control,LOC101855189,-0.7404174970651621,NA,NA
Hyp_T2h.Control,LOC101855423,0.6402516934943393,PTGES3 P23 TEBP,Prostaglandin E synthase 3 (EC 5.3.99.3) (Cytosolic prostaglandin E2 synthase) (cPGES) (Hsp90 co-chaperone) (Progesterone receptor complex p23) (Telomerase-binding protein p23)
Hyp_T2h.Control,LOC101858030,0.6589066819808236,MRPL20,"39S ribosomal protein L20, mitochondrial (L20mt) (MRP-L20) (Mitochondrial large ribosomal subunit protein bL20m)"
Hyp_T2h.Control,LOC101847822,-1.4618122134909646,NA,NA
Hyp_T2h.Control,LOC101848521,-2.1179716667716484,NA,NA
Hyp_T2h.Control,LOC101849696,-1.0124201894264573,PAK1IP1 PIP1 WDR84,p21-activated protein kinase-interacting protein 1 (PAK/PLC-interacting protein 1) (hPIP1) (PAK1-interacting protein 1) (WD repeat-containing protein 84)
Hyp_T2h.Control,LOC101864622,-0.9152705391295324,TMEM14C C6orf53 HSPC194,Transmembrane protein 14C
Hyp_T2h.Control,LOC101859707,0.4516309039088379,ENDOU,Poly(U)-specific endoribonuclease (EC 3.1.-.-) (Placental protein 11) (PP11) (Protein endoU) (Uridylate-specific endoribonuclease)
Hyp_T2h.Control,LOC101849766,-0.7824281381144573,PARK7,Protein/nucleic acid deglycase DJ-1 (EC 3.1.2.-) (EC 3.5.1.-) (EC 3.5.1.124) (Maillard deglycase) (Oncogene DJ1) (Parkinson disease protein 7) (Parkinsonism-associated deglycase) (Protein DJ-1) (DJ-1)
Hyp_T2h.Control,LOC101851042,-0.7416921133517392,EIF4A3 DDX48 KIAA0111,"Eukaryotic initiation factor 4A-III (eIF-4A-III) (eIF4A-III) (EC 3.6.4.13) (ATP-dependent RNA helicase DDX48) (ATP-dependent RNA helicase eIF4A-3) (DEAD box protein 48) (Eukaryotic initiation factor 4A-like NUK-34) (Eukaryotic translation initiation factor 4A isoform 3) (Nuclear matrix protein 265) (NMP 265) (hNMP 265) [Cleaved into: Eukaryotic initiation factor 4A-III, N-terminally processed]"
Hyp_T2h.Control,LOC101857486,-1.0368218191802014,GSTA3 hCG_21946,"Glutathione S-transferase A3, isoform CRA_a"
Hyp_T2h.Control,LOC101846138,-0.541122361234326,RPL28,60S ribosomal protein L28 (Large ribosomal subunit protein eL28)
Hyp_T2h.Control,LOC106011865,-7.864825231722527,NA,NA
Hyp_T2h.Control,LOC101855102,-1.8773410423182642,NA,NA
Hyp_T2h.Control,LOC101845098,-0.6314234717607949,SLC3A1 RBAT,"Neutral and basic amino acid transport protein rBAT (NBAT) (D2h) (Solute carrier family 3 member 1) (b(0,+)-type amino acid transport protein)"
Hyp_T2h.Control,LOC101856661,-1.4590126915006205,FOXG1 FKH2 FKHL1 FKHL2 FKHL3 FKHL4 FOXG1A FOXG1B FOXG1C,Forkhead box protein G1 (Brain factor 1) (BF-1) (BF1) (Brain factor 2) (BF-2) (BF2) (hBF-2) (Forkhead box protein G1A) (Forkhead box protein G1B) (Forkhead box protein G1C) (Forkhead-related protein FKHL1) (HFK1) (Forkhead-related protein FKHL2) (HFK2) (Forkhead-related protein FKHL3) (HFK3)
Hyp_T2h.Control,LOC101856898,-0.9420870568894592,FOXG1 FKH2 FKHL1 FKHL2 FKHL3 FKHL4 FOXG1A FOXG1B FOXG1C,Forkhead box protein G1 (Brain factor 1) (BF-1) (BF1) (Brain factor 2) (BF-2) (BF2) (hBF-2) (Forkhead box protein G1A) (Forkhead box protein G1B) (Forkhead box protein G1C) (Forkhead-related protein FKHL1) (HFK1) (Forkhead-related protein FKHL2) (HFK2) (Forkhead-related protein FKHL3) (HFK3)
Hyp_T2h.Control,LOC101863438,-1.2834896083205138,NA,NA
Hyp_T2h.Control,LOC100533434,0.6379300348251025,UBE2N BLU,Ubiquitin-conjugating enzyme E2 N (EC 2.3.2.23) (Bendless-like ubiquitin-conjugating enzyme) (E2 ubiquitin-conjugating enzyme N) (Ubc13) (UbcH13) (Ubiquitin carrier protein N) (Ubiquitin-protein ligase N)
Hyp_T2h.Control,LOC101856346,0.5797191896944802,FAM120A C9orf10 KIAA0183 OSSA,Constitutive coactivator of PPAR-gamma-like protein 1 (Oxidative stress-associated Src activator) (Protein FAM120A)
Hyp_T2h.Control,LOC101862418,-3.0170996836944863,NA,NA
Hyp_T2h.Control,LOC101848207,-0.795838551123106,NA,NA
Hyp_T2h.Control,LOC101854087,-0.79999508193169655,HSD17B14 DHRS10 SDR3 SDR47C1 UNQ502/PRO474,17-beta-hydroxysteroid dehydrogenase 14 (17-beta-HSD 14) (EC 1.1.1.-) (17-beta-hydroxysteroid dehydrogenase DHRS10) (Dehydrogenase/reductase SDR family member 10) (Retinal short-chain dehydrogenase/reductase retSDR3) (Short chain dehydrogenase/reductase family 47C member 1)
Hyp_T2h.Control,LOC101854087,-0.79999508193169655,DHRS4 SDR25C2 UNQ851/PRO1800,Dehydrogenase/reductase SDR family member 4 (EC 1.1.1.184) (NADPH-dependent carbonyl reductase/NADP-retinol dehydrogenase) (CR) (PHCR) (NADPH-dependent retinol dehydrogenase/reductase) (NRDR) (humNRDR) (Peroxisomal short-chain alcohol dehydrogenase) (PSCD) (SCAD-SRL) (Short chain dehydrogenase/reductase family 25C member 2) (Short-chain dehydrogenase/reductase family member 4)
Hyp_T2h.Control,LOC101857951,0.6775822355025589,ACTR1A CTRN1,Alpha-centractin (Centractin) (ARP1) (Actin-RPV) (Centrosome-associated actin homolog)
Hyp_T2h.Control,LOC101849698,-1.2485568144211383,METTL1 C12orf1,tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33) (Methyltransferase-like protein 1) (tRNA (guanine(46)-N(7))-methyltransferase) (tRNA(m7G46)-methyltransferase)
Hyp_T2h.Control,LOC101845697,0.6923317929886191,CCT5 CCTE KIAA0098,T-complex protein 1 subunit epsilon (TCP-1-epsilon) (CCT-epsilon)
Hyp_T2h.Control,LOC101857409,-1.682166598658636,NA,NA
Hyp_T2h.Control,LOC100533371,-1.2112675077568624,NA,NA
Hyp_T2h.Control,LOC101851954,-1.798565260991538,NA,NA
Hyp_T2h.Control,LOC101862276,0.8014577621234322,NA,NA
Hyp_T2h.Control,LOC118477797,-0.9112558210194636,NA,NA
Hyp_T2h.Control,LOC106011952,-1.3415475191855073,EGFR ERBB ERBB1 HER1,Epidermal growth factor receptor (EC 2.7.10.1) (Proto-oncogene c-ErbB-1) (Receptor tyrosine-protein kinase erbB-1)
Hyp_T2h.Control,LOC106011957,-0.49701706984981836,NA,NA
Hyp_T2h.Control,LOC101854089,-0.614772776675054,NEMF SDCCAG1,Nuclear export mediator factor NEMF (Antigen NY-CO-1) (Serologically defined colon cancer antigen 1)
Hyp_T2h.Control,LOC118477814,0.5273520898760111,NA,NA
Hyp_T2h.Control,LOC101845852,-0.8772996651510865,NA,NA
Hyp_T2h.Control,LOC101853857,-2.448291936261986,AOC1 ABP1 DAO1,Amiloride-sensitive amine oxidase [copper-containing] (DAO) (Diamine oxidase) (EC 1.4.3.22) (Amiloride-binding protein 1) (Amine oxidase copper domain-containing protein 1) (Histaminase) (Kidney amine oxidase) (KAO)
Hyp_T2h.Control,LOC101855647,-0.8151860330865079,NA,NA
Hyp_T2h.Control,LOC101862586,-1.5450242070546971,LAS1L MSTP060,Ribosomal biogenesis protein LAS1L (Protein LAS1 homolog)
Hyp_T2h.Control,LOC101849933,-0.43196937031953453,SND1 TDRD11,Staphylococcal nuclease domain-containing protein 1 (EC 3.1.31.1) (100 kDa coactivator) (EBNA2 coactivator p100) (Tudor domain-containing protein 11) (p100 co-activator)
Hyp_T2h.Control,LOC101846357,-0.6184190348538477,SYAP1 PRO3113,Synapse-associated protein 1 (BSD domain-containing signal transducer and Akt interactor protein) (BSTA)
Hyp_T2h.Control,jnk,1.0146219004624408,MAPK10,Mitogen-activated protein kinase (EC 2.7.11.24)
Hyp_T2h.Control,LOC101855732,0.9288245912621711,SRM SPS1 SRML1,Spermidine synthase (SPDSY) (EC 2.5.1.16) (Putrescine aminopropyltransferase)
Hyp_T2h.Control,LOC118477829,-0.5386409479530343,NA,NA
Hyp_T2h.Control,LOC101859177,-0.6157253369677345,RPL35,60S ribosomal protein L35 (Large ribosomal subunit protein uL29)
Hyp_T2h.Control,LOC101859573,0.399543655774086,ARPC5 ARC16,Actin-related protein 2/3 complex subunit 5 (Arp2/3 complex 16 kDa subunit) (p16-ARC)
Hyp_T2h.Control,LOC101848115,-1.5636352770131872,NA,NA
Hyp_T2h.Control,LOC101851417,-1.4676781075483032,NA,NA
Hyp_T2h.Control,LOC101852415,1.413327294443035,CCNB3 CYCB3,G2/mitotic-specific cyclin-B3
Hyp_T2h.Control,LOC101849543,-0.9289021273794535,RNF103 ZFP103,E3 ubiquitin-protein ligase RNF103 (EC 2.3.2.27) (KF-1) (hKF-1) (RING finger protein 103) (RING-type E3 ubiquitin transferase RNF103) (Zinc finger protein 103 homolog) (Zfp-103)
Hyp_T2h.Control,LOC101853625,-1.7642080657464323,NA,NA
Hyp_T2h.Control,LOC101855956,1.4364606357769998,NA,NA
Hyp_T2h.Control,LOC101859105,0.7864787587936029,SBDS CGI-97,Ribosome maturation protein SBDS (Shwachman-Bodian-Diamond syndrome protein)
Hyp_T2h.Control,LOC101864395,0.5397513914923707,HDAC2,Histone deacetylase 2 (HD2) (EC 3.5.1.98)
Hyp_T2h.Control,LOC101851197,-2.4040027385735745,NA,NA
Hyp_T2h.Control,LOC101848208,-0.7599967131588924,SREK1 SFRS12 SRRP86,"Splicing regulatory glutamine/lysine-rich protein 1 (Serine/arginine-rich-splicing regulatory protein 86) (SRrp86) (Splicing factor, arginine/serine-rich 12) (Splicing regulatory protein 508) (SRrp508)"
Hyp_T2h.Control,LOC101852099,-0.8888302998395896,NA,NA
Hyp_T2h.Control,LOC101853796,-0.72523597392467265,AP4S1,AP-4 complex subunit sigma-1 (AP-4 adaptor complex subunit sigma-1) (Adaptor-related protein complex 4 subunit sigma-1) (Sigma-1 subunit of AP-4) (Sigma-4-adaptin) (Sigma4-adaptin)
Hyp_T2h.Control,LOC101856270,0.7838658971609243,RIOX1 C14orf169 MAPJD NO66,Ribosomal oxygenase 1 (60S ribosomal protein L8 histidine hydroxylase) (Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66) (EC 1.14.11.-) (EC 1.14.11.27) (Histone lysine demethylase NO66) (Myc-associated protein with JmjC domain) (Nucleolar protein 66) (hsNO66) (Ribosomal oxygenase NO66) (ROX)
Hyp_T2h.Control,LOC101862421,-0.9459086363948334,APLF C2orf13 PALF XIP1,Aprataxin and PNK-like factor (EC 4.2.99.18) (Apurinic-apyrimidinic endonuclease APLF) (PNK and APTX-like FHA domain-containing protein) (XRCC1-interacting protein 1)
Hyp_T2h.Control,LOC101862656,-1.041082231901005,TMEM97 MAC30 S2R,Sigma intracellular receptor 2 (Sigma-2 receptor) (Sigma2 receptor) (Meningioma-associated protein 30) (Transmembrane protein 97)
Hyp_T2h.Control,LOC101846431,0.646077861780402,MSMO1 DESP4 ERG25 SC4MOL,Methylsterol monooxygenase 1 (EC 1.14.18.9) (C-4 methylsterol oxidase)
Hyp_T2h.Control,LOC101855649,-1.1796613655267236,,Uncharacterized protein (Fragment)
Hyp_T2h.Control,LOC101857256,-0.5566991439889424,RPS14,40S ribosomal protein S14 (Fragment)
Hyp_T2h.Control,LOC101855110,0.9540826986171006,RTRAF C14orf166 CGI-99,"RNA transcription, translation and transport factor protein (CLE7 homolog) (CLE) (hCLE)"
Hyp_T2h.Control,LOC101863907,0.6002125624890886,PFDN1 PFD1,Prefoldin subunit 1
Hyp_T2h.Control,LOC118477860,-0.4271383297527215,NA,NA
Hyp_T2h.Control,LOC101860580,-1.6226319237455882,CCDC137,Coiled-coil domain-containing protein 137 (Fragment)
Hyp_T2h.Control,LOC101857032,-0.8390836733751111,MRPL14 MRPL32 RPML32,"39S ribosomal protein L14, mitochondrial (L14mt) (MRP-L14) (39S ribosomal protein L32, mitochondrial) (L32mt) (MRP-L32) (Mitochondrial large ribosomal subunit protein uL14m)"
Hyp_T2h.Control,LOC101861445,-1.1780741344558328,NA,NA
Hyp_T2h.Control,LOC101864155,-0.867166363074026,RBM34 KIAA0117,RNA-binding protein 34 (RNA-binding motif protein 34)
Hyp_T2h.Control,LOC101861446,0.5633112103240945,SNRNP200 ASCC3L1 HELIC2 KIAA0788,U5 small nuclear ribonucleoprotein 200 kDa helicase (EC 3.6.4.13) (Activating signal cointegrator 1 complex subunit 3-like 1) (BRR2 homolog) (U5 snRNP-specific 200 kDa protein) (U5-200KD)
Hyp_T2h.Control,LOC101855030,-1.2265778826870957,FUOM C10orf125,Fucose mutarotase (EC 5.1.3.29)
Hyp_T2h.Control,LOC101858637,-1.0989806871300416,NA,NA
Hyp_T2h.Control,LOC101862956,-0.46251952840707133,GABARAP FLC3B HT004,Gamma-aminobutyric acid receptor-associated protein (GABA(A) receptor-associated protein) (MM46)
Hyp_T2h.Control,LOC101845107,0.55958289518823,EIF4G1,Eukaryotic translation initiation factor 4 gamma 1
Hyp_T2h.Control,LOC100533286,-0.67695407745806635,NA,NA
Hyp_T2h.Control,LOC101847119,-0.7230145776535996,PINK1,"Serine/threonine-protein kinase PINK1, mitochondrial (EC 2.7.11.1) (BRPK) (PTEN-induced putative kinase protein 1)"
Hyp_T2h.Control,LOC101847733,-2.013404705766216,NA,NA
Hyp_T2h.Control,LOC100533404,-1.9598275872021886,NA,NA
Hyp_T2h.Control,LOC101852936,-0.883976861010187,PCMT1,Protein-L-isoaspartate O-methyltransferase (EC 2.1.1.77)
Hyp_T2h.Control,LOC101854727,-1.0277679225260596,NA,NA
Hyp_T2h.Control,LOC101859417,-0.8037453935979949,NA,NA
Hyp_T2h.Control,LOC101861738,1.0195239278162667,NA,NA
Hyp_T2h.Control,LOC101845626,1.1175282492614003,NA,NA
Hyp_T2h.Control,LOC101846512,-0.9965262319418149,NA,NA
Hyp_T2h.Control,LOC101856905,0.7225609984977543,DNPEP ASPEP DAP,Aspartyl aminopeptidase (EC 3.4.11.21)
Hyp_T2h.Control,LOC101859868,0.680059089169526,ANXA7 ANX7 SNX OK/SW-cl.95,Annexin A7 (Annexin VII) (Annexin-7) (Synexin)
Hyp_T2h.Control,LOC101850729,0.5668334517553932,4-Sep,Septin-4
Hyp_T2h.Control,LOC101853328,-1.5283229429668406,NA,NA
Hyp_T2h.Control,LOC101860747,0.49533248576967553,PPP1R7 SDS22,Protein phosphatase 1 regulatory subunit 7 (Protein phosphatase 1 regulatory subunit 22)
Hyp_T2h.Control,LOC101852186,-2.1739395399334627,AS3MT,Arsenite methyltransferase
Hyp_T2h.Control,LOC101860259,-0.9520263901434127,SDE2 C1orf55,Replication stress response regulator SDE2
Hyp_T2h.Control,LOC101851423,2.4258879881635287,RRM2 RR2,Ribonucleoside-diphosphate reductase subunit M2 (EC 1.17.4.1) (Ribonucleotide reductase small chain) (Ribonucleotide reductase small subunit)
Hyp_T2h.Control,LOC101859649,-1.5214075571533339,GLDC GCSP,"Glycine dehydrogenase (decarboxylating), mitochondrial (EC 1.4.4.2) (Glycine cleavage system P protein) (Glycine decarboxylase) (Glycine dehydrogenase (aminomethyl-transferring))"
Hyp_T2h.Control,LOC101861516,0.44860215932481196,NDRG3,Protein NDRG3 (N-myc downstream-regulated gene 3 protein)
Hyp_T2h.Control,LOC101845703,-0.7363140812574414,RHBDL3 RHBDL4 VRHO,Rhomboid-related protein 3 (EC 3.4.21.105) (Ventrhoid transmembrane protein)
Hyp_T2h.Control,LOC101847351,-1.063937500819453,NA,NA
Hyp_T2h.Control,LOC101853947,-0.5553503578561004,TMEM86A,Lysoplasmalogenase-like protein TMEM86A (Transmembrane protein 86A)
Hyp_T2h.Control,LOC101859252,-0.9238567412726901,NA,NA
Hyp_T2h.Control,LOC101859650,-1.2265270515695001,NA,NA
Hyp_T2h.Control,LOC101862355,0.4135403884877785,DDAH1 DDAH,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1 (DDAH-1) (Dimethylarginine dimethylaminohydrolase 1) (EC 3.5.3.18) (DDAHI) (Dimethylargininase-1)"
Hyp_T2h.Control,LOC101852775,-0.5436849630840845,NA,NA
Hyp_T2h.Control,LOC101851876,0.9715105884472028,NA,NA
Hyp_T2h.Control,LOC101859794,-0.9957996490155251,SAMD15 C14orf174 FAM15A,Sterile alpha motif domain-containing protein 15 (SAM domain-containing protein 15)
Hyp_T2h.Control,LOC101861742,-1.0238516477778732,WDR18,WD repeat-containing protein 18
Hyp_T2h.Control,LOC101850094,0.777725019498046,CCNF FBX1 FBXO1,Cyclin-F (F-box only protein 1)
Hyp_T2h.Control,LOC101846746,0.597362580748598,EIF3L EIF3EIP EIF3S6IP,Eukaryotic translation initiation factor 3 subunit L (eIF3l) (Eukaryotic translation initiation factor 3 subunit 6-interacting protein) (Eukaryotic translation initiation factor 3 subunit E-interacting protein)
Hyp_T2h.Control,LOC101852636,-0.804811762670812,LGMN PRSC1,"Legumain (EC 3.4.22.34) (Asparaginyl endopeptidase) (Protease, cysteine 1)"
Hyp_T2h.Control,LOC101857656,-0.5952501312376438,CTSF,Cathepsin F (CATSF) (EC 3.4.22.41)
Hyp_T2h.Control,LOC101862120,-1.0825521911547935,ADI1 MTCBP1 HMFT1638,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase (EC 1.13.11.54) (Acireductone dioxygenase (Fe(2+)-requiring)) (ARD) (Fe-ARD) (Membrane-type 1 matrix metalloproteinase cytoplasmic tail-binding protein 1) (MTCBP-1) (Submergence-induced protein-like factor) (Sip-L)"
Hyp_T2h.Control,LOC101845939,0.48579656240833546,ABLIM2,Actin-binding LIM protein 2
Hyp_T2h.Control,LOC101853244,-0.8616627866223566,MACF1,"Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5 (Fragment)"
Hyp_T2h.Control,LOC101853470,0.723870857868134,AURKA AIK AIRK1 ARK1 AURA AYK1 BTAK IAK1 STK15 STK6,Aurora kinase A (EC 2.7.11.1) (Aurora 2) (Aurora/IPL1-related kinase 1) (ARK-1) (Aurora-related kinase 1) (hARK1) (Breast tumor-amplified kinase) (Serine/threonine-protein kinase 15) (Serine/threonine-protein kinase 6) (Serine/threonine-protein kinase aurora-A)
Hyp_T2h.Control,LOC101857957,-0.8173316108977564,CNOT4 NOT4,CCR4-NOT transcription complex subunit 4 (EC 2.3.2.27) (CCR4-associated factor 4) (E3 ubiquitin-protein ligase CNOT4) (Potential transcriptional repressor NOT4Hp) (RING-type E3 ubiquitin transferase CNOT4)
Hyp_T2h.Control,LOC101858419,-0.8171517098941112,SCNM1,Sodium channel modifier 1
Hyp_T2h.Control,LOC101858643,0.7915219380713923,SNRPB2,U2 small nuclear ribonucleoprotein B'' (U2 snRNP B'')
Hyp_T2h.Control,LOC106012260,-2.5289654936394155,C1QTNF4,Complement C1q tumor necrosis factor-related protein 4
Hyp_T2h.Control,LOC101852778,-0.9632528655897127,LGALS4,Galectin-4 (Gal-4) (Antigen NY-CO-27) (L-36 lactose-binding protein) (L36LBP) (Lactose-binding lectin 4)
Hyp_T2h.Control,LOC101854731,-2.472030599880247,MAP3K9,Mitogen-activated protein kinase kinase kinase (EC 2.7.11.25)
Hyp_T2h.Control,LOC101859254,0.683978573550175,NOP9 C14orf21 KIAA2021,Nucleolar protein 9
Hyp_T2h.Control,LOC100885790,-1.2489944649008264,GRIK3 GLUR7,"Glutamate receptor ionotropic, kainate 3 (GluK3) (Excitatory amino acid receptor 5) (EAA5) (Glutamate receptor 7) (GluR-7) (GluR7)"
Hyp_T2h.Control,LOC101864696,0.6865460430573821,NA,NA
Hyp_T2h.Control,LOC101847270,-1.0697269618484648,SOX10,Transcription factor SOX-10 (Fragment)
Hyp_T2h.Control,LOC101853175,1.4195517517124259,KIFC1 HSET KNSL2,Kinesin-like protein KIFC1 (Kinesin-like protein 2) (Kinesin-related protein HSET)
Hyp_T2h.Control,LOC101857191,-1.0976532085894537,ITSN1 ITSN SH3D1A,Intersectin-1 (SH3 domain-containing protein 1A) (SH3P17)
Hyp_T2h.Control,LOC118477948,0.8928147354391277,NA,NA
Hyp_T2h.Control,LOC101860422,0.9773952235007912,ZC3H10 ZC3HDC10,Zinc finger CCCH domain-containing protein 10
Hyp_T2h.Control,LOC101861055,0.8822661372774452,CCT3 CCTG TRIC5,T-complex protein 1 subunit gamma (TCP-1-gamma) (CCT-gamma) (hTRiC5)
Hyp_T2h.Control,LOC101862359,-1.3774301929373287,PNO1,RNA-binding protein PNO1
Hyp_T2h.Control,LOC101856587,0.47449105866984786,VLDLR,Very low-density lipoprotein receptor (VLDL receptor) (VLDL-R)
Hyp_T2h.Control,LOC118477172,-1.293847837947988,NA,NA
Hyp_T2h.Control,LOC101846366,-0.5642379769418571,EIF3I EIF3S2 TRIP1,Eukaryotic translation initiation factor 3 subunit I (eIF3i) (Eukaryotic translation initiation factor 3 subunit 2) (TGF-beta receptor-interacting protein 1) (TRIP-1) (eIF-3-beta) (eIF3 p36)
Hyp_T2h.Control,LOC101852703,-0.9378765963694283,C19orf53 HSPC023,Leydig cell tumor 10 kDa protein homolog
Hyp_T2h.Control,LOC101852940,-0.9040358952030395,XBP1 TREB5 XBP2,"X-box-binding protein 1 (XBP-1) (Tax-responsive element-binding protein 5) (TREB-5) [Cleaved into: X-box-binding protein 1, cytoplasmic form, X-box-binding protein 1, luminal form]"
Hyp_T2h.Control,LOC101857730,-0.5434497472716162,RPL13A,60S ribosomal protein L13a (23 kDa highly basic protein) (Large ribosomal subunit protein uL13)
Hyp_T2h.Control,LOC118477992,-1.4429856331676243,NA,NA
Hyp_T2h.Control,LOC101861595,-1.235437056371427,NA,NA
Hyp_T2h.Control,LOC101862195,1.1212449386589787,ABRACL C6orf115 HSPC280 PRO2013,Costars family protein ABRACL (ABRA C-terminal-like protein)
Hyp_T2h.Control,LOC101860509,0.7631731688781997,HSPA4 APG2,Heat shock 70 kDa protein 4 (HSP70RY) (Heat shock 70-related protein APG-2)
Hyp_T2h.Control,LOC101846891,-0.5539680979653111,FTSJ3 SB92,pre-rRNA processing protein FTSJ3 (EC 2.1.1.-) (2'-O-ribose RNA methyltransferase SPB1 homolog) (Protein ftsJ homolog 3) (Putative rRNA methyltransferase 3)
Hyp_T2h.Control,LOC101850098,-0.6390660927222396,MRPS31 IMOGN38,"28S ribosomal protein S31, mitochondrial (MRP-S31) (S31mt) (Imogen 38) (Mitochondrial small ribosomal subunit protein mS31)"
Hyp_T2h.Control,LOC101859113,-1.8247317747997498,GIMAP4 hCG_1643312,"GTPase IMAP family member 4 (GTPase, IMAP family member 4, isoform CRA_a)"
Hyp_T2h.Control,LOC101849704,-0.4573708137230905,EIF4A1 DDX2A EIF4A,Eukaryotic initiation factor 4A-I (eIF-4A-I) (eIF4A-I) (EC 3.6.4.13) (ATP-dependent RNA helicase eIF4A-1)
Hyp_T2h.Control,LOC101856443,-0.7277792462118167,RPLP2 D11S2243E RPP2,60S acidic ribosomal protein P2 (Large ribosomal subunit protein P2) (Renal carcinoma antigen NY-REN-44)
Hyp_T2h.Control,LOC101845941,0.7555119662470616,JPT1,Jupiter microtubule-associated homolog 1
Hyp_T2h.Control,LOC101851132,0.5343716334336974,UBE2M UBC12,NEDD8-conjugating enzyme Ubc12 (EC 2.3.2.-) (NEDD8 carrier protein) (Ubiquitin-conjugating enzyme E2 M)
Hyp_T2h.Control,LOC101854183,-0.7652440580013831,SLC2A1 GLUT1,"Solute carrier family 2, facilitated glucose transporter member 1 (Glucose transporter type 1, erythrocyte/brain) (GLUT-1) (HepG2 glucose transporter)"
Hyp_T2h.Control,LOC101849305,-0.8930797336860286,COL22A1,Collagen alpha-1(XXII) chain
Hyp_T2h.Control,LOC101855120,-1.1007729307004794,NA,NA
Hyp_T2h.Control,LOC101861747,0.461911741206031,LRP4 KIAA0816 LRP10 MEGF7,Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)
Hyp_T2h.Control,LOC101846012,0.8583030927359208,TOM1L2,TOM1-like protein 2 (Target of Myb-like protein 2)
Hyp_T2h.Control,LOC101861748,0.7725713089566837,NUDT18 MTH3,"8-oxo-dGDP phosphatase NUDT18 (EC 3.6.1.58) (2-hydroxy-dADP phosphatase) (7,8-dihydro-8-oxoguanine phosphatase) (MutT homolog 3) (Nucleoside diphosphate-linked moiety X motif 18) (Nudix motif 18)"
Hyp_T2h.Control,LOC101845017,-1.129949795982564,PTPRO GLEPP1 PTPU2,Receptor-type tyrosine-protein phosphatase O (R-PTP-O) (EC 3.1.3.48) (Glomerular epithelial protein 1) (Protein tyrosine phosphatase U2) (PTP-U2) (PTPase U2)
Hyp_T2h.Control,LOC101850185,0.6365530814734728,RBM45 DRB1 DRBP1,RNA-binding protein 45 (Developmentally-regulated RNA-binding protein 1) (RB-1) (RNA-binding motif protein 45)
Hyp_T2h.Control,LOC101853713,-0.6905849854283868,MRPL9,"39S ribosomal protein L9, mitochondrial (L9mt) (MRP-L9) (Mitochondrial large ribosomal subunit protein bL9m)"
Hyp_T2h.Control,LOC106012394,-2.2161790839080298,NA,NA
Hyp_T2h.Control,LOC101845787,-0.6622769199656978,ZNF395 HDBP2 PBF,Zinc finger protein 395 (HD-regulating factor 2) (HDRF-2) (Huntington disease gene regulatory region-binding protein 2) (HD gene regulatory region-binding protein 2) (HDBP-2) (Papillomavirus regulatory factor 1) (PRF-1) (Papillomavirus-binding factor)
Hyp_T2h.Control,LOC101847744,1.2132655912836094,CCDC43,CCDC43 protein (Coiled-coil domain-containing protein 43)
Hyp_T2h.Control,LOC101852033,-1.3421411384074513,GLUL,Glutamine synthetase (EC 6.3.1.2)
Hyp_T2h.Control,LOC101850660,-0.700743313243953,NA,NA
Hyp_T2h.Control,LOC118478095,0.899443201192404,NA,NA
Hyp_T2h.Control,LOC101861524,-0.9033839935508295,ZNF146 OZF,Zinc finger protein OZF (Only zinc finger protein) (Zinc finger protein 146)
Hyp_T2h.Control,LOC101858726,-0.4402466519925653,ATP5PD ATP5H My032,"ATP synthase subunit d, mitochondrial (ATPase subunit d) (ATP synthase peripheral stalk subunit d)"
Hyp_T2h.Control,LOC101859114,1.3021192162866702,KCTD5,BTB/POZ domain-containing protein KCTD5
Hyp_T2h.Control,LOC101863916,-1.1286091745484068,NA,NA
Hyp_T2h.Control,LOC101845180,-1.0102590051604448,GATD3B HES1 KNPI,"Glutamine amidotransferase-like class 1 domain-containing protein 3B, mitochondrial (Keio novel protein-I) (KNP-I) (Protein GT335) (Protein HES1)"
